timeframe,rank,story_similarity,sequence_similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,15,1699840800000,2054.786171875,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,1,2062.49,2074.4,2056.22,2063.56,26562.427
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,16,1699844400000,2035.75,SWING_LOW,HOLD,1,0,2063.57,2064.1,2036.85,2039.74,22345.7778
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,17,1699848000000,2035.75,SWING_LOW,HOLD,1,0,2039.75,2044.88,2037.37,2041.37,11131.0065
1h,3,0.5761939047948785,0.6293333333333333,16722,16741,10,1741849200000,1880.33,BODY_ZONE,REJECTION,0,1,1869.63,1881.19,1868.69,1872.23,20203.9669
1h,3,0.5761939047948785,0.6293333333333333,16722,16741,11,1741852800000,1880.33,BODY_ZONE,TEST,1,0,1872.23,1880.51,1853.9,1875.51,21505.0481
1h,3,0.5761939047948785,0.6293333333333333,16722,16741,13,1741860000000,1902.31125,BODY_ZONE,TEST,0,0,1891.05,1905.38,1867.53,1900.2,45689.2567
1h,3,0.5761939047948785,0.6293333333333333,16722,16741,14,1741863600000,1902.31125,BODY_ZONE,TEST,1,1,1900.2,1903.35,1887.89,1900.24,19294.3037
1h,3,0.5761939047948785,0.6293333333333333,16722,16741,17,1741874400000,1880.33,BODY_ZONE,PULLBACK,1,0,1871.47,1897.66,1864.21,1884.55,41900.3309
1h,3,0.5761939047948785,0.6293333333333333,16722,16741,19,1741881600000,1880.33,BODY_ZONE,TEST,1,0,1875.41,1878.1,1851.03,1857.67,26625.4903
1h,4,0.5619229433959724,0.6020714285714286,27139,27158,10,1779350400000,2148.75,SWING_HIGH,REJECTION,0,0,2135.07,2148.33,2135.01,2138.26,8282.9493
1h,4,0.5619229433959724,0.6020714285714286,27139,27158,11,1779354000000,2142.1400000000003,BODY_ZONE,PULLBACK,0,1,2138.26,2140.94,2127.96,2127.98,6582.2796
1h,4,0.5619229433959724,0.6020714285714286,27139,27158,17,1779375600000,2134.155,BODY_ZONE,TEST,0,0,2121.97,2138.05,2119.44,2132.65,21185.7822
1h,4,0.5619229433959724,0.6020714285714286,27139,27158,18,1779379200000,2134.155,BODY_ZONE,PULLBACK,1,1,2132.64,2136.66,2122.82,2127.79,10087.2837
1h,4,0.5619229433959724,0.6020714285714286,27139,27158,19,1779382800000,2148.75,SWING_HIGH,HOLD,1,0,2127.8,2153.75,2126.0,2146.6,23184.4516
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,10,1749913200000,2518.51,SWING_LOW,REJECTION,0,0,2529.31,2532.95,2504.95,2519.42,25499.7729
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,11,1749916800000,2527.8675000000003,BODY_ZONE+SWING_LOW,TEST,0,0,2519.41,2526.11,2492.32,2497.55,26650.6372
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,12,1749920400000,2518.51,SWING_LOW,PULLBACK,1,0,2497.55,2518.23,2489.4,2511.49,31614.0438
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,14,1749927600000,2518.51,SWING_LOW,TEST,1,0,2508.49,2521.75,2505.2,2507.5,12570.0892
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,16,1749934800000,2527.8675000000003,BODY_ZONE+SWING_LOW,HOLD,1,0,2509.37,2535.29,2506.42,2527.94,14081.5397
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,17,1749938400000,2518.51,SWING_LOW,REJECTION,1,0,2527.95,2533.6,2517.99,2526.49,9446.9669
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,18,1749942000000,2527.8675000000003,BODY_ZONE+SWING_LOW,HOLD,1,0,2526.48,2540.19,2526.08,2530.76,10862.8102
1h,5,0.5477206396369461,0.5855882352941176,18962,18981,19,1749945600000,2537.3025,BODY_ZONE+SWING_HIGH,HOLD,0,0,2530.77,2540.99,2528.8,2537.6,9325.7975
1h,6,0.5452799234600255,0.5814395604395604,23626,23645,14,1766718000000,2968.41,SWING_HIGH,HOLD,0,0,2973.51,2976.65,2957.7,2964.92,11518.4105
1h,6,0.5452799234600255,0.5814395604395604,23626,23645,15,1766721600000,2953.0518749999997,BODY_ZONE+SWING_LOW,REJECTION,0,0,2964.92,2975.03,2952.59,2971.64,7632.0853
1h,6,0.5452799234600255,0.5814395604395604,23626,23645,16,1766725200000,2968.41,SWING_HIGH,TEST,1,0,2971.64,2974.74,2967.39,2973.19,6413.3594
1h,6,0.5452799234600255,0.5814395604395604,23626,23645,18,1766732400000,2953.0518749999997,BODY_ZONE+SWING_LOW,HOLD,1,0,2976.65,2993.27,2952.79,2956.83,32564.737
1h,6,0.5452799234600255,0.5814395604395604,23626,23645,19,1766736000000,2953.0518749999997,BODY_ZONE+SWING_LOW,HOLD,1,0,2956.83,2971.92,2954.76,2964.54,11764.0418
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,10,1776751200000,2307.74,SWING_LOW,HOLD,0,0,2314.07,2327.05,2308.01,2317.36,5716.0288
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,11,1776754800000,2316.55,BODY_ZONE+SWING_LOW,REJECTION,0,1,2317.37,2324.98,2311.56,2318.48,9653.5986
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,12,1776758400000,2316.55,BODY_ZONE+SWING_LOW,HOLD,1,0,2318.48,2338.75,2314.0,2323.43,8919.8273
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,13,1776762000000,2328.1274999999996,BODY_ZONE+SWING_HIGH,HOLD,0,0,2323.42,2327.65,2318.37,2325.69,5091.0695
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,15,1776769200000,2316.55,BODY_ZONE+SWING_LOW,HOLD,1,1,2331.15,2331.29,2316.14,2320.45,9302.9582
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,16,1776772800000,2307.74,SWING_LOW,REJECTION,1,0,2320.45,2324.68,2294.39,2308.54,16334.8429
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,17,1776776400000,2316.55,BODY_ZONE+SWING_LOW,PULLBACK,1,1,2308.54,2317.37,2301.0,2312.77,9222.5973
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,18,1776780000000,2328.1274999999996,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2312.77,2327.5,2295.0,2299.35,13991.7538
1h,7,0.5451946200842939,0.5978333333333333,26417,26436,19,1776783600000,2307.74,SWING_LOW,REJECTION,1,0,2299.35,2310.72,2290.35,2310.24,12568.8512
1h,8,0.5430562445624866,0.6006703296703297,29828,29847,10,1789030800000,2477.965,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2471.25,2478.0,2464.86,2468.7,7574.5915
1h,8,0.5430562445624866,0.6006703296703297,29828,29847,12,1789038000000,2457.2075,BODY_ZONE+SWING_LOW,HOLD,0,1,2464.2,2470.08,2458.23,2462.21,9028.2895
1h,8,0.5430562445624866,0.6006703296703297,29828,29847,13,1789041600000,2466.7025000000003,BODY_ZONE+SWING_LOW,TEST,0,1,2462.21,2466.75,2408.01,2414.84,51011.6897
1h,8,0.5430562445624866,0.6006703296703297,29828,29847,18,1789059600000,2466.7025000000003,BODY_ZONE+SWING_LOW,HOLD,1,0,2448.79,2475.03,2447.1,2466.08,18850.9906
1h,8,0.5430562445624866,0.6006703296703297,29828,29847,19,1789063200000,2466.7025000000003,BODY_ZONE+SWING_LOW,REJECTION,1,0,2466.09,2469.17,2455.0,2468.49,14175.0667
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,11,1779346800000,2134.7250000000004,BODY_ZONE,PULLBACK,0,0,2128.58,2137.0,2124.25,2135.06,8726.5434
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,12,1779350400000,2134.7250000000004,BODY_ZONE,PULLBACK,1,0,2135.07,2148.33,2135.01,2138.26,8282.9493
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,13,1779354000000,2142.1400000000003,BODY_ZONE,PULLBACK,0,1,2138.26,2140.94,2127.96,2127.98,6582.2796
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,15,1779361200000,2118.45,SWING_LOW,PULLBACK,0,0,2114.2,2119.94,2112.17,2115.27,7699.843
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,16,1779364800000,2118.45,SWING_LOW,HOLD,1,1,2115.28,2119.91,2112.1,2117.22,11662.3948
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,17,1779368400000,2118.45,SWING_LOW,REJECTION,1,0,2117.22,2124.09,2105.15,2120.46,18106.7457
1h,9,0.5414399278928672,0.5735416666666666,27137,27156,19,1779375600000,2118.45,SWING_LOW,HOLD,1,0,2121.97,2138.05,2119.44,2132.65,21185.7822
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,10,1782727200000,1580.2037500000001,BODY_ZONE,REJECTION,0,0,1576.2,1587.0,1576.2,1578.6,7670.0029
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,11,1782730800000,1569.85,SWING_LOW,REJECTION,0,1,1578.6,1582.54,1570.32,1574.93,10782.3057
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,12,1782734400000,1567.4575,BODY_ZONE+SWING_LOW,HOLD,0,1,1574.93,1597.28,1566.6,1576.11,29333.7411
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,13,1782738000000,1589.415,SWING_HIGH,REJECTION,0,0,1576.12,1588.82,1564.85,1572.74,22887.3389
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,14,1782741600000,1580.2037500000001,BODY_ZONE,PULLBACK,1,0,1572.74,1579.34,1557.35,1572.9,25528.2616
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,15,1782745200000,1580.2037500000001,BODY_ZONE,REJECTION,1,0,1572.9,1585.41,1561.7,1580.26,22851.741
1h,10,0.5394027177975252,0.5479411764705883,28077,28096,16,1782748800000,1589.415,SWING_HIGH,HOLD,1,1,1580.26,1587.71,1574.06,1585.37,13677.845
1h,11,0.53641099054069,0.5812745098039216,19695,19714,10,1752552000000,2962.99,BODY_ZONE,REJECTION,0,0,2951.79,2972.38,2934.83,2968.32,27325.1561
1h,11,0.53641099054069,0.5812745098039216,19695,19714,11,1752555600000,2962.99,BODY_ZONE,REJECTION,1,0,2968.32,2974.69,2962.9,2974.49,14670.5645
1h,11,0.53641099054069,0.5812745098039216,19695,19714,12,1752559200000,2982.8999999999996,BODY_ZONE+SWING_LOW,HOLD,0,0,2974.49,2992.96,2970.01,2985.5,31202.3017
1h,11,0.53641099054069,0.5812745098039216,19695,19714,14,1752566400000,2982.8999999999996,BODY_ZONE+SWING_LOW,PULLBACK,1,0,2977.5,2983.52,2958.84,2973.99,20444.0282
1h,11,0.53641099054069,0.5812745098039216,19695,19714,16,1752573600000,2982.8999999999996,BODY_ZONE+SWING_LOW,REJECTION,1,0,2972.87,2980.0,2967.19,2974.31,11242.2606
1h,11,0.53641099054069,0.5812745098039216,19695,19714,17,1752577200000,2982.8999999999996,BODY_ZONE+SWING_LOW,HOLD,1,1,2974.31,2983.39,2961.74,2981.11,14993.2512
1h,11,0.53641099054069,0.5812745098039216,19695,19714,18,1752580800000,3001.2349999999997,BODY_ZONE,TEST,0,1,2981.12,3013.66,2967.72,3000.29,48863.4413
1h,11,0.53641099054069,0.5812745098039216,19695,19714,19,1752584400000,3001.2349999999997,BODY_ZONE,TEST,1,0,3000.3,3067.43,3000.14,3051.71,66029.059
1h,12,0.5355698941636913,0.5799010989010989,3526,3545,11,1694347200000,1625.81,BODY_ZONE+SWING_HIGH,HOLD,0,0,1624.44,1626.75,1624.43,1626.05,4491.0556
1h,12,0.5355698941636913,0.5799010989010989,3526,3545,12,1694350800000,1628.1774999999998,BODY_ZONE+SWING_HIGH,HOLD,0,1,1626.05,1628.35,1623.86,1626.87,6324.48
1h,12,0.5355698941636913,0.5799010989010989,3526,3545,13,1694354400000,1622.76,BODY_ZONE,PULLBACK,0,1,1626.86,1627.49,1620.97,1622.43,5178.3474
1h,12,0.5355698941636913,0.5799010989010989,3526,3545,14,1694358000000,1622.76,BODY_ZONE,PULLBACK,1,1,1622.43,1622.64,1611.19,1619.8,17733.1932
1h,12,0.5355698941636913,0.5799010989010989,3526,3545,19,1694376000000,1625.81,BODY_ZONE+SWING_HIGH,REJECTION,1,0,1616.84,1626.15,1614.52,1619.24,20325.9975
1h,13,0.5317672638701891,0.5905238095238096,10506,10525,10,1719471600000,3382.733125,BODY_ZONE,REJECTION,0,0,3373.23,3380.42,3367.95,3374.98,5930.304
1h,13,0.5317672638701891,0.5905238095238096,10506,10525,13,1719482400000,3393.0,SWING_HIGH,HOLD,0,0,3398.85,3414.05,3394.37,3394.38,13854.906
1h,13,0.5317672638701891,0.5905238095238096,10506,10525,14,1719486000000,3393.0,SWING_HIGH,TEST,1,1,3394.38,3409.5,3392.0,3403.46,7436.4329
1h,14,0.5265277886657698,0.556,678,697,10,1684090800000,1797.5,SWING_LOW,HOLD,0,0,1801.63,1802.4,1792.4,1796.32,13160.1344
1h,14,0.5265277886657698,0.556,678,697,11,1684094400000,1797.5,SWING_LOW,REJECTION,1,0,1796.32,1799.71,1791.45,1798.47,9524.514
1h,14,0.5265277886657698,0.556,678,697,16,1684112400000,1824.0,SWING_HIGH,HOLD,0,0,1790.64,1829.93,1789.16,1823.7,51736.0682
1h,14,0.5265277886657698,0.556,678,697,17,1684116000000,1824.0,SWING_HIGH,REJECTION,1,1,1823.7,1828.38,1820.02,1823.2,20031.3599
1h,14,0.5265277886657698,0.556,678,697,18,1684119600000,1824.0,SWING_HIGH,PULLBACK,1,0,1823.2,1835.85,1823.15,1826.09,21210.7222
1h,14,0.5265277886657698,0.556,678,697,19,1684123200000,1824.0,SWING_HIGH,TEST,1,0,1826.1,1832.92,1823.27,1828.01,11972.9223
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,10,1699833600000,2055.895625,BODY_ZONE+SWING_HIGH,HOLD,0,0,2044.69,2056.38,2035.99,2054.05,18478.0
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,11,1699837200000,2055.895625,BODY_ZONE+SWING_HIGH,TEST,1,0,2054.05,2073.86,2053.93,2062.48,22311.5879
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,12,1699840800000,2055.895625,BODY_ZONE+SWING_HIGH,TEST,1,1,2062.49,2074.4,2056.22,2063.56,26562.427
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,13,1699844400000,2066.185,SWING_HIGH,HOLD,0,0,2063.57,2064.1,2036.85,2039.74,22345.7778
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,14,1699848000000,2046.435,SWING_LOW,TEST,0,0,2039.75,2044.88,2037.37,2041.37,11131.0065
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,17,1699858800000,2055.895625,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2040.35,2057.37,2037.58,2048.15,40964.9721
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,18,1699862400000,2046.435,SWING_LOW,HOLD,1,0,2048.15,2061.42,2047.85,2058.09,12589.7225
1h,15,0.5169824830509373,0.5273529411764706,5051,5070,19,1699866000000,2055.895625,BODY_ZONE+SWING_HIGH,HOLD,1,0,2058.09,2059.62,2051.32,2055.27,8886.3041
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,10,1789574400000,2400.840625,BODY_ZONE+SWING_LOW,REJECTION,0,1,2392.76,2399.51,2387.07,2392.05,7038.5583
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,12,1789581600000,2430.0,SWING_HIGH,REJECTION,0,1,2390.77,2430.64,2369.11,2398.05,77411.6843
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,13,1789585200000,2380.74,SWING_LOW,REJECTION,0,0,2398.07,2418.99,2377.27,2408.6,25441.5034
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,14,1789588800000,2413.8,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2408.58,2419.9,2404.75,2411.04,10187.2402
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,15,1789592400000,2413.8,BODY_ZONE+SWING_HIGH,HOLD,1,0,2411.04,2413.55,2400.01,2404.94,6842.0961
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,18,1789603200000,2413.8,BODY_ZONE+SWING_HIGH,PULLBACK,1,1,2418.26,2427.85,2415.87,2418.9,7956.4253
1h,16,0.5153025606751493,0.4966666666666666,29979,29998,19,1789606800000,2413.8,BODY_ZONE+SWING_HIGH,TEST,1,0,2418.91,2445.3,2413.56,2427.57,15391.2125
1h,17,0.5150733780359673,0.5692142857142857,24164,24183,10,1768640400000,3293.925,BODY_ZONE+SWING_HIGH,TEST,0,0,3296.48,3303.77,3293.47,3298.75,4571.83
1h,17,0.5150733780359673,0.5692142857142857,24164,24183,11,1768644000000,3293.925,BODY_ZONE+SWING_HIGH,PULLBACK,1,1,3298.76,3301.05,3295.28,3296.64,2415.7521
1h,17,0.5150733780359673,0.5692142857142857,24164,24183,12,1768647600000,3293.925,BODY_ZONE+SWING_HIGH,TEST,1,0,3296.64,3305.32,3292.45,3302.72,8477.7113
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,11,1780070400000,2021.51,SWING_HIGH,TEST,0,0,2031.62,2043.0,2022.24,2040.45,21645.7437
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,13,1780077600000,2014.020625,BODY_ZONE+SWING_HIGH,HOLD,0,0,2028.28,2031.64,2006.21,2011.41,20432.864
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,14,1780081200000,2021.51,SWING_HIGH,HOLD,1,0,2011.41,2022.2,2005.0,2016.96,8916.9858
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,15,1780084800000,2014.020625,BODY_ZONE+SWING_HIGH,PULLBACK,1,0,2016.96,2023.84,2015.0,2018.17,4675.6381
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,16,1780088400000,2021.51,SWING_HIGH,REJECTION,1,0,2018.17,2023.99,2008.23,2009.4,6797.6334
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,17,1780092000000,2014.020625,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2009.41,2017.24,2007.78,2013.83,7115.9381
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,18,1780095600000,2014.020625,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2013.83,2015.6,2007.0,2014.54,8683.7474
1h,18,0.5132509141695673,0.5565686274509803,27338,27357,19,1780099200000,2014.020625,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2014.54,2016.18,2010.69,2014.74,3128.7283
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,10,1717851600000,3687.245,BODY_ZONE,REJECTION,0,0,3682.58,3687.27,3660.08,3687.26,11843.4501
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,11,1717855200000,3696.9849999999997,BODY_ZONE,PULLBACK,0,0,3687.27,3696.48,3682.0,3696.01,5896.177
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,12,1717858800000,3687.245,BODY_ZONE,PULLBACK,1,0,3696.02,3697.47,3687.4,3688.13,7413.1679
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,13,1717862400000,3677.22,SWING_LOW,HOLD,0,0,3688.13,3692.25,3678.83,3683.01,5997.4539
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,14,1717866000000,3687.245,BODY_ZONE,REJECTION,1,0,3683.01,3687.89,3672.18,3687.49,5261.7199
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,15,1717869600000,3687.245,BODY_ZONE,PULLBACK,1,0,3687.5,3694.5,3686.99,3689.02,4872.7214
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,17,1717876800000,3687.245,BODY_ZONE,PULLBACK,1,0,3682.6,3684.46,3670.53,3674.09,4507.3249
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,18,1717880400000,3677.22,SWING_LOW,HOLD,1,0,3674.08,3680.0,3670.91,3676.26,2684.0182
1h,19,0.5078467396289357,0.5399019607843137,10056,10075,19,1717884000000,3677.22,SWING_LOW,HOLD,1,0,3676.26,3679.67,3670.37,3676.69,2955.5053
1h,20,0.5051494768678222,0.531875,16720,16739,10,1741842000000,1882.67,BODY_ZONE,REJECTION,0,0,1873.8,1882.05,1862.3,1867.83,12594.5522
1h,20,0.5051494768678222,0.531875,16720,16739,12,1741849200000,1882.67,BODY_ZONE,REJECTION,1,1,1869.63,1881.19,1868.69,1872.23,20203.9669
1h,20,0.5051494768678222,0.531875,16720,16739,13,1741852800000,1882.67,BODY_ZONE,TEST,1,0,1872.23,1880.51,1853.9,1875.51,21505.0481
1h,20,0.5051494768678222,0.531875,16720,16739,15,1741860000000,1900.5425,BODY_ZONE,TEST,0,0,1891.05,1905.38,1867.53,1900.2,45689.2567
1h,20,0.5051494768678222,0.531875,16720,16739,16,1741863600000,1900.5425,BODY_ZONE,TEST,1,1,1900.2,1903.35,1887.89,1900.24,19294.3037
1h,20,0.5051494768678222,0.531875,16720,16739,17,1741867200000,1900.5425,BODY_ZONE,REJECTION,1,1,1900.24,1923.09,1889.99,1897.02,62323.5683
1h,20,0.5051494768678222,0.531875,16720,16739,19,1741874400000,1882.67,BODY_ZONE,PULLBACK,1,0,1871.47,1897.66,1864.21,1884.55,41900.3309
1h,21,0.5036667328462775,0.5164285714285715,23525,23544,10,1766340000000,2965.6274999999996,BODY_ZONE,REJECTION,0,0,2983.92,2988.56,2967.74,2988.55,4162.267
1h,21,0.5036667328462775,0.5164285714285715,23525,23544,11,1766343600000,3001.76,BODY_ZONE+SWING_HIGH,HOLD,0,0,2988.56,2997.96,2978.0,2991.18,5575.2708
1h,21,0.5036667328462775,0.5164285714285715,23525,23544,15,1766358000000,3001.76,BODY_ZONE+SWING_HIGH,HOLD,1,1,2996.31,3012.27,2991.99,3002.02,10155.0878
1h,21,0.5036667328462775,0.5164285714285715,23525,23544,16,1766361600000,3001.76,BODY_ZONE+SWING_HIGH,TEST,1,1,3002.03,3060.55,3002.02,3022.39,27162.2885
1h,21,0.5036667328462775,0.5164285714285715,23525,23544,18,1766368800000,3013.4,SWING_HIGH,HOLD,0,0,3018.79,3019.61,2972.48,3010.12,19478.5391
1h,21,0.5036667328462775,0.5164285714285715,23525,23544,19,1766372400000,3001.76,BODY_ZONE+SWING_HIGH,PULLBACK,1,0,3010.13,3032.87,3002.01,3021.52,8259.2573
1h,22,0.500901043291324,0.5222077922077921,12192,12211,10,1725541200000,2404.10625,BODY_ZONE+SWING_LOW,REJECTION,0,1,2390.36,2414.58,2385.75,2402.32,13836.7942
1h,22,0.500901043291324,0.5222077922077921,12192,12211,11,1725544800000,2417.2,SWING_HIGH,HOLD,0,0,2402.33,2415.15,2363.68,2377.21,29061.2279
1h,22,0.500901043291324,0.5222077922077921,12192,12211,13,1725552000000,2379.9399999999996,SWING_LOW,PULLBACK,0,0,2371.43,2378.63,2367.34,2375.2,9441.6079
1h,22,0.500901043291324,0.5222077922077921,12192,12211,17,1725566400000,2379.9399999999996,SWING_LOW,PULLBACK,1,1,2363.97,2378.33,2362.61,2367.79,7240.5123
1h,22,0.500901043291324,0.5222077922077921,12192,12211,18,1725570000000,2379.9399999999996,SWING_LOW,PULLBACK,1,0,2367.79,2377.14,2350.0,2371.84,9671.1814
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,10,1699819200000,2055.1405859375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,0,1,2049.11,2055.14,2045.14,2052.56,5398.1608
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,11,1699822800000,2066.5,SWING_HIGH,REJECTION,0,0,2052.56,2065.87,2052.55,2059.33,11613.9975
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,12,1699826400000,2055.1405859375,BODY_ZONE+SWING_HIGH+SWING_LOW,REJECTION,1,1,2059.32,2060.9,2054.1,2060.81,6880.6753
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,14,1699833600000,2035.75,SWING_LOW,REJECTION,0,1,2044.69,2056.38,2035.99,2054.05,18478.0
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,15,1699837200000,2055.1405859375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,0,2054.05,2073.86,2053.93,2062.48,22311.5879
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,16,1699840800000,2055.1405859375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,1,2062.49,2074.4,2056.22,2063.56,26562.427
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,17,1699844400000,2035.75,SWING_LOW,HOLD,1,0,2063.57,2064.1,2036.85,2039.74,22345.7778
1h,23,0.4993188991942088,0.5511666666666667,5047,5066,18,1699848000000,2035.75,SWING_LOW,HOLD,1,0,2039.75,2044.88,2037.37,2041.37,11131.0065
1h,24,0.499103457250891,0.48842857142857143,528,547,10,1683550800000,1857.1100000000001,BODY_ZONE,TEST,0,0,1855.21,1874.0,1852.55,1858.92,25978.7158
1h,24,0.499103457250891,0.48842857142857143,528,547,11,1683554400000,1848.165,BODY_ZONE,REJECTION,0,0,1858.92,1869.25,1847.53,1868.62,33357.0274
1h,24,0.499103457250891,0.48842857142857143,528,547,12,1683558000000,1867.0,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1868.62,1876.99,1861.41,1864.69,28036.8332
1h,24,0.499103457250891,0.48842857142857143,528,547,13,1683561600000,1867.0,BODY_ZONE+SWING_HIGH,HOLD,1,1,1864.68,1867.03,1857.3,1859.59,15545.3419
1h,24,0.499103457250891,0.48842857142857143,528,547,15,1683568800000,1835.0,SWING_LOW,PULLBACK,0,0,1826.66,1834.4,1810.73,1830.73,79004.9536
1h,24,0.499103457250891,0.48842857142857143,528,547,18,1683579600000,1848.165,BODY_ZONE,REJECTION,1,0,1840.05,1849.48,1833.57,1840.32,12790.2446
1h,24,0.499103457250891,0.48842857142857143,528,547,19,1683583200000,1848.165,BODY_ZONE,TEST,1,0,1840.32,1847.55,1839.24,1847.08,9693.946
1h,25,0.4956957673052611,0.5032142857142857,28308,28327,10,1783558800000,1730.2075,BODY_ZONE+SWING_LOW,HOLD,0,0,1738.22,1756.79,1730.29,1731.79,12551.3305
1h,25,0.4956957673052611,0.5032142857142857,28308,28327,12,1783566000000,1730.2075,BODY_ZONE+SWING_LOW,REJECTION,1,0,1727.3,1734.61,1721.93,1730.7,4448.9758
1h,25,0.4956957673052611,0.5032142857142857,28308,28327,13,1783569600000,1730.2075,BODY_ZONE+SWING_LOW,HOLD,1,0,1730.7,1743.94,1730.35,1742.51,5752.1293
1h,25,0.4956957673052611,0.5032142857142857,28308,28327,15,1783576800000,1744.763125,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1749.38,1755.69,1745.91,1755.26,10243.236
1h,25,0.4956957673052611,0.5032142857142857,28308,28327,19,1783591200000,1744.763125,BODY_ZONE+SWING_HIGH,HOLD,1,0,1755.77,1757.34,1744.1,1746.31,4382.0395
4h,1,0.9029438635058659,1.0,9979,9998,11,1789459200000,2464.71,SWING_LOW,REJECTION,0,1,2474.29,2488.18,2465.6,2476.41,35650.6582
4h,1,0.9029438635058659,1.0,9979,9998,12,1789473600000,2492.36625,BODY_ZONE+SWING_LOW,TEST,0,1,2476.41,2486.45,2389.72,2424.46,126514.1842
4h,2,0.52544490773933,0.5666071428571429,3544,3563,10,1696780800000,1635.18625,BODY_ZONE+SWING_LOW,HOLD,0,0,1631.2,1638.95,1629.21,1635.71,22437.5204
4h,2,0.52544490773933,0.5666071428571429,3544,3563,12,1696809600000,1623.9425,BODY_ZONE,REJECTION,0,1,1632.85,1636.0,1623.37,1633.65,22816.6025
