timeframe,rank,similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
3m,10,0.7301437055632038,29445,29464,17,1789516980000,2400.85,BODY_ZONE,PULLBACK,1,0,2400.36,2405.24,2400.36,2404.59,347.2312
3m,10,0.7301437055632038,29445,29464,19,1789517340000,2400.85,BODY_ZONE,REJECTION,1,0,2402.49,2403.31,2400.94,2403.31,218.7817
3m,11,0.7287684685093494,18867,18886,10,1787611680000,2478.8199999999997,BODY_ZONE,TEST,0,0,2479.35,2480.15,2477.86,2478.8,239.6097
3m,11,0.7287684685093494,18867,18886,11,1787611860000,2478.8199999999997,BODY_ZONE,REJECTION,1,1,2478.8,2479.97,2477.23,2478.65,267.6484
3m,11,0.7287684685093494,18867,18886,12,1787612040000,2478.8199999999997,BODY_ZONE,TEST,1,1,2478.66,2478.66,2474.29,2476.02,371.9172
3m,11,0.7287684685093494,18867,18886,13,1787612220000,2476.21,SWING_LOW,TEST,0,0,2476.01,2476.36,2472.5,2474.26,370.2565
3m,11,0.7287684685093494,18867,18886,15,1787612580000,2476.21,SWING_LOW,PULLBACK,1,0,2471.95,2476.63,2470.7,2474.92,606.0672
3m,11,0.7287684685093494,18867,18886,17,1787612940000,2478.8199999999997,BODY_ZONE,TEST,1,0,2477.7,2478.9,2476.78,2478.74,262.8084
3m,11,0.7287684685093494,18867,18886,18,1787613120000,2478.8199999999997,BODY_ZONE,PULLBACK,1,0,2478.74,2479.34,2477.02,2477.65,340.3064
3m,11,0.7287684685093494,18867,18886,19,1787613300000,2478.8199999999997,BODY_ZONE,REJECTION,1,0,2477.64,2478.8,2477.09,2477.82,309.2941
3m,12,0.7272877187838261,27473,27492,10,1789160760000,2535.4925000000003,BODY_ZONE,TEST,0,0,2532.0,2538.46,2531.53,2536.15,720.068
3m,12,0.7272877187838261,27473,27492,11,1789160940000,2535.4925000000003,BODY_ZONE,TEST,1,0,2536.15,2540.63,2536.15,2540.62,635.6499
3m,12,0.7272877187838261,27473,27492,17,1789162020000,2535.4925000000003,BODY_ZONE,TEST,1,0,2537.81,2537.82,2535.94,2536.05,234.4881
3m,12,0.7272877187838261,27473,27492,18,1789162200000,2535.4925000000003,BODY_ZONE,REJECTION,1,1,2536.04,2536.04,2534.19,2535.54,216.6843
3m,12,0.7272877187838261,27473,27492,19,1789162380000,2535.4925000000003,BODY_ZONE,PULLBACK,1,0,2535.53,2538.43,2535.36,2535.93,233.3397
3m,13,0.7269021365354237,28535,28554,10,1789351920000,2499.96,BODY_ZONE,TEST,0,0,2502.06,2506.0,2500.63,2504.35,1850.5627
3m,13,0.7269021365354237,28535,28554,11,1789352100000,2499.96,BODY_ZONE,PULLBACK,1,0,2504.36,2504.36,2500.23,2500.23,537.6733
3m,13,0.7269021365354237,28535,28554,12,1789352280000,2499.96,BODY_ZONE,REJECTION,1,0,2500.24,2501.0,2499.15,2500.54,499.4514
3m,13,0.7269021365354237,28535,28554,13,1789352460000,2499.96,BODY_ZONE,TEST,1,1,2500.53,2505.1,2500.36,2504.15,505.605
3m,13,0.7269021365354237,28535,28554,18,1789353360000,2499.96,BODY_ZONE,TEST,1,0,2504.4,2504.4,2500.32,2501.0,606.1823
3m,13,0.7269021365354237,28535,28554,19,1789353540000,2499.96,BODY_ZONE,PULLBACK,1,0,2501.0,2502.17,2500.43,2501.76,237.7862
3m,14,0.7253584367673396,1476,1495,10,1784481300000,1869.075,BODY_ZONE,REJECTION,0,0,1871.56,1873.85,1868.25,1868.95,761.5888
3m,14,0.7253584367673396,1476,1495,11,1784481480000,1869.075,BODY_ZONE,PULLBACK,1,0,1868.95,1869.2,1867.89,1867.9,555.1298
3m,14,0.7253584367673396,1476,1495,12,1784481660000,1869.075,BODY_ZONE,REJECTION,1,0,1867.91,1869.48,1867.9,1868.91,168.6866
3m,14,0.7253584367673396,1476,1495,13,1784481840000,1869.075,BODY_ZONE,PULLBACK,1,0,1868.91,1869.81,1868.83,1869.49,190.0897
3m,14,0.7253584367673396,1476,1495,14,1784482020000,1869.075,BODY_ZONE,REJECTION,1,1,1869.5,1870.07,1869.13,1870.07,113.5511
3m,14,0.7253584367673396,1476,1495,15,1784482200000,1869.075,BODY_ZONE,TEST,1,0,1870.06,1873.54,1869.51,1872.83,281.1711
3m,14,0.7253584367673396,1476,1495,19,1784482920000,1869.075,BODY_ZONE,REJECTION,1,0,1869.99,1870.02,1868.87,1869.58,234.1658
3m,15,0.7238746236461466,29516,29535,10,1789528500000,2407.385,SWING_HIGH,TEST,0,0,2406.8,2410.74,2406.64,2410.73,394.8929
3m,15,0.7238746236461466,29516,29535,14,1789529220000,2405.05,BODY_ZONE,TEST,0,0,2408.67,2408.85,2404.75,2404.75,246.3534
3m,15,0.7238746236461466,29516,29535,15,1789529400000,2403.3374999999996,BODY_ZONE,REJECTION,0,0,2404.76,2406.46,2403.29,2406.46,703.6109
3m,15,0.7238746236461466,29516,29535,16,1789529580000,2403.3374999999996,BODY_ZONE,TEST,1,0,2406.46,2406.68,2403.5,2403.59,248.6245
3m,15,0.7238746236461466,29516,29535,17,1789529760000,2400.295,SWING_LOW,HOLD,0,0,2403.58,2403.74,2400.56,2401.38,179.6754
3m,15,0.7238746236461466,29516,29535,18,1789529940000,2403.3374999999996,BODY_ZONE,REJECTION,1,0,2401.38,2402.93,2401.25,2401.88,201.4372
3m,15,0.7238746236461466,29516,29535,19,1789530120000,2400.295,SWING_LOW,REJECTION,1,0,2401.88,2402.68,2400.15,2401.79,748.3127
3m,16,0.7237405168610886,9604,9623,10,1785944340000,1878.5,BODY_ZONE,TEST,0,0,1880.09,1882.4,1879.07,1879.43,617.1116
3m,16,0.7237405168610886,9604,9623,12,1785944700000,1878.5,BODY_ZONE,PULLBACK,1,0,1877.87,1878.93,1876.51,1878.12,311.3055
3m,16,0.7237405168610886,9604,9623,13,1785944880000,1878.5,BODY_ZONE,TEST,1,0,1878.12,1878.53,1876.38,1876.38,213.2282
3m,16,0.7237405168610886,9604,9623,16,1785945420000,1872.95,SWING_LOW,REJECTION,0,1,1874.06,1874.23,1873.1,1873.91,251.977
3m,16,0.7237405168610886,9604,9623,18,1785945780000,1878.5,BODY_ZONE,PULLBACK,1,0,1876.19,1878.47,1875.38,1878.41,280.8865
3m,16,0.7237405168610886,9604,9623,19,1785945960000,1878.5,BODY_ZONE,REJECTION,1,0,1878.42,1879.41,1877.53,1878.57,301.3325
3m,17,0.7230209698122917,23545,23564,10,1788453720000,2488.84,SWING_LOW,HOLD,0,1,2491.8,2491.96,2488.84,2488.99,354.57
3m,17,0.7230209698122917,23545,23564,11,1788453900000,2494.2124999999996,BODY_ZONE,PULLBACK,0,0,2488.99,2494.54,2488.38,2494.54,513.4268
3m,17,0.7230209698122917,23545,23564,12,1788454080000,2494.2124999999996,BODY_ZONE,REJECTION,1,0,2494.54,2495.77,2493.13,2494.52,371.3418
3m,17,0.7230209698122917,23545,23564,13,1788454260000,2494.2124999999996,BODY_ZONE,REJECTION,1,0,2494.53,2496.0,2492.93,2494.17,508.9541
3m,17,0.7230209698122917,23545,23564,14,1788454440000,2494.2124999999996,BODY_ZONE,PULLBACK,1,0,2494.18,2496.0,2494.18,2494.52,442.1796
3m,17,0.7230209698122917,23545,23564,15,1788454620000,2494.2124999999996,BODY_ZONE,TEST,1,0,2494.52,2494.69,2492.73,2494.09,364.3572
3m,17,0.7230209698122917,23545,23564,16,1788454800000,2494.2124999999996,BODY_ZONE,TEST,1,1,2494.1,2494.54,2492.08,2492.3,323.3697
3m,17,0.7230209698122917,23545,23564,18,1788455160000,2494.2124999999996,BODY_ZONE,REJECTION,1,0,2497.09,2497.09,2492.08,2494.93,374.3471
3m,17,0.7230209698122917,23545,23564,19,1788455340000,2494.2124999999996,BODY_ZONE,PULLBACK,1,0,2494.92,2497.09,2494.03,2497.07,412.2404
3m,18,0.7215415867028682,2945,2964,10,1784745720000,1926.1,BODY_ZONE,TEST,0,1,1924.51,1926.21,1924.09,1925.89,415.8113
3m,18,0.7215415867028682,2945,2964,13,1784746260000,1930.2350000000001,BODY_ZONE,REJECTION,0,0,1929.24,1930.37,1928.59,1930.37,321.9667
3m,18,0.7215415867028682,2945,2964,14,1784746440000,1930.2350000000001,BODY_ZONE,TEST,1,0,1930.37,1932.67,1930.37,1931.41,279.8701
3m,18,0.7215415867028682,2945,2964,15,1784746620000,1930.2350000000001,BODY_ZONE,PULLBACK,1,1,1931.41,1931.45,1930.56,1930.69,228.3791
3m,18,0.7215415867028682,2945,2964,17,1784746980000,1930.2350000000001,BODY_ZONE,REJECTION,1,0,1928.73,1930.23,1928.65,1928.7,104.4431
3m,19,0.7211788050063457,21539,21558,10,1788092640000,2462.7,BODY_ZONE,TEST,0,0,2464.81,2465.04,2462.64,2463.36,350.2641
3m,19,0.7211788050063457,21539,21558,11,1788092820000,2466.45,BODY_ZONE,PULLBACK,0,1,2463.36,2466.29,2463.35,2466.29,156.2916
3m,19,0.7211788050063457,21539,21558,14,1788093360000,2460.19,SWING_LOW,REJECTION,0,0,2461.82,2462.96,2460.24,2462.01,608.8562
3m,19,0.7211788050063457,21539,21558,16,1788093720000,2466.45,BODY_ZONE,REJECTION,1,0,2464.27,2466.55,2463.89,2464.77,735.9645
3m,19,0.7211788050063457,21539,21558,17,1788093900000,2462.7,BODY_ZONE,PULLBACK,1,0,2464.77,2464.86,2463.26,2463.58,437.7357
3m,19,0.7211788050063457,21539,21558,19,1788094260000,2462.7,BODY_ZONE,REJECTION,1,0,2463.76,2465.03,2462.69,2464.83,496.7139
3m,20,0.7203516509399019,5277,5296,10,1785165480000,1935.2649999999999,SWING_HIGH,HOLD,0,0,1930.19,1937.87,1928.63,1936.34,992.0229
3m,20,0.7203516509399019,5277,5296,11,1785165660000,1930.60375,BODY_ZONE,PULLBACK,0,0,1936.35,1936.47,1930.71,1931.55,542.4558
3m,20,0.7203516509399019,5277,5296,12,1785165840000,1930.60375,BODY_ZONE,TEST,1,0,1931.55,1931.8,1929.34,1930.07,625.9281
3m,20,0.7203516509399019,5277,5296,13,1785166020000,1930.60375,BODY_ZONE,REJECTION,1,0,1930.06,1931.52,1928.11,1931.2,652.1793
3m,20,0.7203516509399019,5277,5296,14,1785166200000,1930.60375,BODY_ZONE,REJECTION,1,0,1931.2,1934.0,1929.84,1929.85,663.8774
3m,20,0.7203516509399019,5277,5296,15,1785166380000,1930.60375,BODY_ZONE,TEST,1,0,1929.84,1930.88,1926.62,1927.67,827.5185
3m,20,0.7203516509399019,5277,5296,17,1785166740000,1930.60375,BODY_ZONE,REJECTION,1,0,1927.93,1932.0,1927.84,1929.96,674.2233
3m,20,0.7203516509399019,5277,5296,18,1785166920000,1930.60375,BODY_ZONE,TEST,1,0,1929.95,1932.74,1929.95,1931.21,467.9005
3m,21,0.720054954896426,29442,29461,10,1789515180000,2401.7650000000003,BODY_ZONE,TEST,0,0,2400.67,2405.67,2400.15,2402.19,408.5599
3m,21,0.720054954896426,29442,29461,11,1789515360000,2401.7650000000003,BODY_ZONE,TEST,1,0,2402.18,2402.19,2398.67,2399.52,299.0681
3m,21,0.720054954896426,29442,29461,12,1789515540000,2401.7650000000003,BODY_ZONE,PULLBACK,1,0,2399.52,2401.76,2397.3,2401.22,645.9827
3m,21,0.720054954896426,29442,29461,13,1789515720000,2401.7650000000003,BODY_ZONE,TEST,1,0,2401.21,2402.06,2399.71,2401.28,423.5248
3m,21,0.720054954896426,29442,29461,15,1789516080000,2401.7650000000003,BODY_ZONE,TEST,1,0,2400.08,2402.01,2400.07,2402.01,89.7422
3m,21,0.720054954896426,29442,29461,16,1789516260000,2401.7650000000003,BODY_ZONE,PULLBACK,1,0,2402.01,2402.47,2400.07,2401.28,297.9163
3m,21,0.720054954896426,29442,29461,17,1789516440000,2401.7650000000003,BODY_ZONE,TEST,1,0,2401.27,2401.34,2399.55,2399.89,97.3907
3m,22,0.7191325232541508,26767,26786,10,1789033680000,2468.9300000000003,BODY_ZONE,REJECTION,0,1,2469.01,2470.0,2468.18,2469.27,231.8077
3m,22,0.7191325232541508,26767,26786,11,1789033860000,2468.9300000000003,BODY_ZONE,TEST,1,0,2469.28,2471.0,2468.7,2470.99,187.8659
3m,22,0.7191325232541508,26767,26786,13,1789034220000,2468.9300000000003,BODY_ZONE,PULLBACK,1,1,2470.32,2470.32,2466.83,2468.7,418.4219
3m,22,0.7191325232541508,26767,26786,16,1789034760000,2468.9300000000003,BODY_ZONE,TEST,1,0,2470.13,2472.0,2469.09,2469.18,462.274
3m,22,0.7191325232541508,26767,26786,18,1789035120000,2468.9300000000003,BODY_ZONE,REJECTION,1,0,2469.93,2470.98,2468.71,2470.19,455.803
3m,22,0.7191325232541508,26767,26786,19,1789035300000,2468.9300000000003,BODY_ZONE,REJECTION,1,0,2470.19,2470.99,2468.91,2468.92,232.2717
3m,23,0.7173944010512829,1848,1867,10,1784548260000,1890.1174999999998,BODY_ZONE,TEST,0,0,1888.57,1891.0,1887.81,1890.35,376.3373
3m,23,0.7173944010512829,1848,1867,11,1784548440000,1890.1174999999998,BODY_ZONE,REJECTION,1,1,1890.35,1890.94,1888.11,1890.49,772.2342
3m,23,0.7173944010512829,1848,1867,12,1784548620000,1890.1174999999998,BODY_ZONE,TEST,1,1,1890.49,1896.5,1890.49,1893.2,1031.4094
3m,23,0.7173944010512829,1848,1867,16,1784549340000,1880.65,BODY_ZONE,TEST,0,0,1883.27,1883.98,1881.06,1881.87,310.8152
3m,23,0.7173944010512829,1848,1867,17,1784549520000,1880.65,BODY_ZONE,TEST,1,0,1881.87,1882.06,1878.61,1880.45,961.0796
3m,23,0.7173944010512829,1848,1867,18,1784549700000,1880.65,BODY_ZONE,REJECTION,1,1,1880.44,1881.74,1879.33,1881.06,269.0824
3m,23,0.7173944010512829,1848,1867,19,1784549880000,1880.65,BODY_ZONE,TEST,1,0,1881.07,1881.09,1877.3,1878.57,477.6515
3m,24,0.7163918237748996,20198,20217,10,1787851260000,2525.8,BODY_ZONE,TEST,0,0,2530.47,2531.09,2526.58,2527.41,662.9728
3m,24,0.7163918237748996,20198,20217,13,1787851800000,2525.8,BODY_ZONE,REJECTION,1,1,2523.98,2526.35,2523.97,2525.48,700.8873
3m,24,0.7163918237748996,20198,20217,14,1787851980000,2525.8,BODY_ZONE,PULLBACK,1,0,2525.47,2526.35,2521.89,2523.92,668.8412
3m,24,0.7163918237748996,20198,20217,15,1787852160000,2520.6499999999996,BODY_ZONE,TEST,0,0,2523.92,2524.64,2520.84,2521.05,558.5777
3m,24,0.7163918237748996,20198,20217,16,1787852340000,2520.6499999999996,BODY_ZONE,TEST,1,0,2521.04,2522.76,2520.74,2520.74,329.0045
3m,24,0.7163918237748996,20198,20217,17,1787852520000,2520.6499999999996,BODY_ZONE,TEST,1,1,2520.74,2520.74,2517.34,2518.31,691.0297
3m,24,0.7163918237748996,20198,20217,18,1787852700000,2520.6499999999996,BODY_ZONE,PULLBACK,1,0,2518.3,2520.0,2515.36,2519.36,816.445
3m,25,0.7146978603548587,18868,18887,10,1787611860000,2478.25,BODY_ZONE,REJECTION,0,1,2478.8,2479.97,2477.23,2478.65,267.6484
3m,25,0.7146978603548587,18868,18887,11,1787612040000,2476.21,SWING_LOW,HOLD,0,0,2478.66,2478.66,2474.29,2476.02,371.9172
3m,25,0.7146978603548587,18868,18887,12,1787612220000,2476.21,SWING_LOW,TEST,1,0,2476.01,2476.36,2472.5,2474.26,370.2565
3m,25,0.7146978603548587,18868,18887,14,1787612580000,2476.21,SWING_LOW,PULLBACK,1,0,2471.95,2476.63,2470.7,2474.92,606.0672
3m,25,0.7146978603548587,18868,18887,15,1787612760000,2478.25,BODY_ZONE,PULLBACK,1,0,2474.93,2477.85,2474.93,2477.69,193.7236
3m,25,0.7146978603548587,18868,18887,16,1787612940000,2478.25,BODY_ZONE,REJECTION,1,0,2477.7,2478.9,2476.78,2478.74,262.8084
3m,25,0.7146978603548587,18868,18887,17,1787613120000,2478.25,BODY_ZONE,PULLBACK,1,0,2478.74,2479.34,2477.02,2477.65,340.3064
3m,25,0.7146978603548587,18868,18887,18,1787613300000,2478.25,BODY_ZONE,REJECTION,1,0,2477.64,2478.8,2477.09,2477.82,309.2941
3m,25,0.7146978603548587,18868,18887,19,1787613480000,2478.25,BODY_ZONE,TEST,1,0,2477.82,2480.32,2477.76,2480.32,420.8606
5m,1,0.7904228446407383,6012,6031,11,1782420900000,1561.17,BODY_ZONE+SWING_LOW,PULLBACK,0,0,1557.53,1560.88,1556.73,1560.33,1138.9938
5m,1,0.7904228446407383,6012,6031,12,1782421200000,1561.17,BODY_ZONE+SWING_LOW,HOLD,1,0,1560.33,1562.13,1560.14,1561.51,914.7952
5m,1,0.7904228446407383,6012,6031,13,1782421500000,1561.17,BODY_ZONE+SWING_LOW,HOLD,1,0,1561.51,1563.65,1561.12,1563.65,849.7077
5m,1,0.7904228446407383,6012,6031,14,1782421800000,1563.9850000000001,BODY_ZONE,REJECTION,0,0,1563.65,1564.99,1562.73,1564.49,1172.5365
5m,1,0.7904228446407383,6012,6031,15,1782422100000,1563.9850000000001,BODY_ZONE,REJECTION,1,0,1564.49,1565.33,1563.47,1563.8,577.6353
5m,1,0.7904228446407383,6012,6031,16,1782422400000,1563.9850000000001,BODY_ZONE,TEST,1,1,1563.8,1565.24,1563.72,1565.23,203.3923
5m,2,0.7488003858900887,934,953,10,1780897200000,1647.11,SWING_LOW,REJECTION,0,0,1649.26,1649.8,1645.0,1647.5,844.917
5m,2,0.7488003858900887,934,953,11,1780897500000,1647.11,SWING_LOW,HOLD,1,0,1647.5,1650.68,1647.02,1648.07,734.8558
5m,2,0.7488003858900887,934,953,12,1780897800000,1647.11,SWING_LOW,HOLD,1,0,1648.08,1652.51,1647.61,1652.51,998.6774
5m,2,0.7488003858900887,934,953,13,1780898100000,1653.754375,BODY_ZONE,TEST,0,1,1652.51,1654.0,1651.4,1653.68,630.6408
5m,2,0.7488003858900887,934,953,14,1780898400000,1653.754375,BODY_ZONE,TEST,1,0,1653.68,1664.11,1652.78,1661.66,3292.3592
5m,2,0.7488003858900887,934,953,15,1780898700000,1658.725,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1661.66,1663.64,1659.23,1663.63,697.7582
5m,3,0.7325117868557907,7695,7714,11,1782925800000,1613.5425,BODY_ZONE+SWING_LOW,HOLD,0,1,1611.57,1614.0,1610.15,1613.35,681.7745
5m,3,0.7325117868557907,7695,7714,12,1782926100000,1613.5425,BODY_ZONE+SWING_LOW,HOLD,1,0,1613.36,1619.37,1613.36,1618.87,1087.5956
5m,3,0.7325117868557907,7695,7714,16,1782927300000,1619.6950000000002,BODY_ZONE+SWING_HIGH,TEST,0,0,1621.44,1624.64,1620.4,1622.87,945.1787
5m,4,0.7121664504654412,19761,19780,11,1786545600000,1889.24,SWING_LOW,REJECTION,0,0,1891.26,1893.16,1889.07,1892.18,871.5704
5m,4,0.7121664504654412,19761,19780,13,1786546200000,1889.24,SWING_LOW,HOLD,1,0,1895.11,1895.3,1888.63,1888.63,1175.6681
5m,4,0.7121664504654412,19761,19780,14,1786546500000,1889.24,SWING_LOW,PULLBACK,1,1,1888.62,1889.34,1885.0,1887.79,2000.5423
5m,4,0.7121664504654412,19761,19780,16,1786547100000,1889.24,SWING_LOW,REJECTION,1,0,1890.9,1892.11,1889.82,1890.93,423.1382
5m,5,0.7075575043057312,25529,25548,10,1788275700000,2437.975,BODY_ZONE,REJECTION,0,0,2438.01,2439.75,2435.5,2438.05,740.0415
5m,5,0.7075575043057312,25529,25548,11,1788276000000,2437.975,BODY_ZONE,TEST,1,0,2438.04,2440.74,2437.83,2440.64,811.3544
5m,5,0.7075575043057312,25529,25548,14,1788276900000,2444.63,BODY_ZONE,PULLBACK,0,0,2445.86,2447.25,2444.62,2444.78,622.4614
5m,5,0.7075575043057312,25529,25548,15,1788277200000,2444.63,BODY_ZONE,TEST,1,0,2444.79,2449.23,2444.78,2449.22,571.489
5m,5,0.7075575043057312,25529,25548,16,1788277500000,2451.9575,BODY_ZONE+SWING_LOW,HOLD,0,0,2449.22,2451.22,2448.22,2451.21,658.006
5m,5,0.7075575043057312,25529,25548,18,1788278100000,2451.9575,BODY_ZONE+SWING_LOW,REJECTION,1,1,2450.97,2452.44,2448.95,2448.97,456.4566
5m,6,0.7071639561374956,935,954,10,1780897500000,1647.11,SWING_LOW,HOLD,0,1,1647.5,1650.68,1647.02,1648.07,734.8558
5m,6,0.7071639561374956,935,954,11,1780897800000,1647.11,SWING_LOW,HOLD,1,0,1648.08,1652.51,1647.61,1652.51,998.6774
5m,6,0.7071639561374956,935,954,12,1780898100000,1653.754375,BODY_ZONE,TEST,0,1,1652.51,1654.0,1651.4,1653.68,630.6408
5m,6,0.7071639561374956,935,954,13,1780898400000,1653.754375,BODY_ZONE,TEST,1,0,1653.68,1664.11,1652.78,1661.66,3292.3592
5m,6,0.7071639561374956,935,954,14,1780898700000,1658.725,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1661.66,1663.64,1659.23,1663.63,697.7582
5m,7,0.7065831158212984,27054,27073,11,1788733500000,2499.795,BODY_ZONE,TEST,0,1,2496.27,2499.84,2496.27,2498.9,541.8787
5m,7,0.7065831158212984,27054,27073,12,1788733800000,2505.7375,BODY_ZONE+SWING_LOW,HOLD,0,0,2498.89,2505.22,2498.73,2505.22,1112.4755
5m,7,0.7065831158212984,27054,27073,15,1788734700000,2505.7375,BODY_ZONE+SWING_LOW,REJECTION,1,0,2506.7,2508.32,2505.0,2507.08,1203.5166
5m,7,0.7065831158212984,27054,27073,16,1788735000000,2505.7375,BODY_ZONE+SWING_LOW,REJECTION,1,0,2507.09,2508.32,2505.34,2508.23,786.45
5m,7,0.7065831158212984,27054,27073,18,1788735600000,2512.15,SWING_HIGH,REJECTION,0,0,2508.33,2516.52,2506.79,2511.53,1508.2713
5m,7,0.7065831158212984,27054,27073,19,1788735900000,2512.15,SWING_HIGH,HOLD,1,0,2511.53,2512.71,2508.74,2511.07,993.9461
5m,8,0.7041589397519924,29084,29103,10,1789342200000,2480.835,SWING_HIGH,HOLD,0,0,2474.89,2481.37,2474.89,2479.7,1004.7614
5m,8,0.7041589397519924,29084,29103,11,1789342500000,2476.36125,BODY_ZONE,PULLBACK,0,0,2479.69,2481.8,2475.67,2475.67,850.5149
5m,8,0.7041589397519924,29084,29103,12,1789342800000,2476.36125,BODY_ZONE,PULLBACK,1,0,2475.68,2478.48,2474.9,2476.62,479.1365
5m,8,0.7041589397519924,29084,29103,13,1789343100000,2476.36125,BODY_ZONE,REJECTION,1,0,2476.61,2478.27,2475.43,2476.66,576.483
5m,8,0.7041589397519924,29084,29103,14,1789343400000,2476.36125,BODY_ZONE,REJECTION,1,0,2476.67,2477.34,2475.17,2477.05,379.613
5m,8,0.7041589397519924,29084,29103,15,1789343700000,2476.36125,BODY_ZONE,REJECTION,1,0,2477.05,2478.37,2474.0,2477.1,431.3657
5m,8,0.7041589397519924,29084,29103,16,1789344000000,2476.36125,BODY_ZONE,TEST,1,1,2477.1,2479.13,2476.34,2477.81,595.6302
5m,9,0.7037398556818448,13717,13736,10,1784732100000,1933.7174999999997,BODY_ZONE+SWING_HIGH,HOLD,0,1,1930.38,1933.2,1928.18,1933.2,418.9252
5m,9,0.7037398556818448,13717,13736,11,1784732400000,1938.1599999999999,BODY_ZONE,REJECTION,0,0,1933.2,1940.9,1933.0,1937.52,1190.8843
5m,9,0.7037398556818448,13717,13736,12,1784732700000,1938.1599999999999,BODY_ZONE,REJECTION,1,0,1937.52,1939.08,1936.69,1937.62,621.4497
5m,9,0.7037398556818448,13717,13736,13,1784733000000,1938.1599999999999,BODY_ZONE,TEST,1,0,1937.62,1943.37,1937.6,1942.04,778.9253
5m,10,0.7037250881263776,23736,23755,11,1787738100000,2447.49125,BODY_ZONE+SWING_LOW,HOLD,0,0,2446.11,2448.22,2446.08,2447.87,252.3837
5m,10,0.7037250881263776,23736,23755,12,1787738400000,2447.49125,BODY_ZONE+SWING_LOW,PULLBACK,1,0,2447.86,2447.86,2444.86,2445.81,596.3255
5m,10,0.7037250881263776,23736,23755,13,1787738700000,2447.49125,BODY_ZONE+SWING_LOW,REJECTION,1,1,2445.82,2447.03,2444.69,2445.5,392.255
5m,10,0.7037250881263776,23736,23755,15,1787739300000,2452.625,BODY_ZONE+SWING_HIGH,HOLD,0,0,2449.47,2452.01,2449.23,2451.61,658.9679
5m,10,0.7037250881263776,23736,23755,16,1787739600000,2452.625,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2451.6,2452.94,2450.0,2452.93,454.8773
5m,10,0.7037250881263776,23736,23755,17,1787739900000,2452.625,BODY_ZONE+SWING_HIGH,TEST,1,1,2452.94,2454.66,2452.18,2454.39,472.3251
5m,11,0.7035573528390702,26125,26144,10,1788454500000,2491.74,BODY_ZONE,REJECTION,0,0,2495.1,2496.0,2492.73,2494.09,654.159
5m,11,0.7035573528390702,26125,26144,11,1788454800000,2491.74,BODY_ZONE,REJECTION,1,1,2494.1,2495.0,2492.08,2495.0,541.7799
5m,11,0.7035573528390702,26125,26144,12,1788455100000,2497.03125,BODY_ZONE+SWING_HIGH,HOLD,0,0,2494.99,2497.09,2492.08,2495.57,750.0328
5m,11,0.7035573528390702,26125,26144,14,1788455700000,2497.03125,BODY_ZONE+SWING_HIGH,HOLD,1,0,2499.42,2501.4,2497.0,2497.25,1280.0623
5m,11,0.7035573528390702,26125,26144,16,1788456300000,2497.03125,BODY_ZONE+SWING_HIGH,TEST,1,0,2498.62,2503.25,2497.67,2499.61,1137.7766
5m,12,0.7010506451814714,27350,27369,10,1788822000000,2481.525,BODY_ZONE+SWING_LOW,HOLD,0,1,2483.06,2486.18,2482.25,2484.8,523.49
5m,12,0.7010506451814714,27350,27369,11,1788822300000,2487.51,BODY_ZONE,REJECTION,0,0,2484.79,2489.39,2483.62,2487.31,639.6189
5m,12,0.7010506451814714,27350,27369,12,1788822600000,2487.51,BODY_ZONE,TEST,1,0,2487.3,2488.86,2486.6,2488.46,500.7732
5m,12,0.7010506451814714,27350,27369,13,1788822900000,2487.51,BODY_ZONE,REJECTION,1,1,2488.46,2489.04,2485.61,2488.3,776.8777
5m,12,0.7010506451814714,27350,27369,14,1788823200000,2487.51,BODY_ZONE,PULLBACK,1,0,2488.3,2488.3,2482.57,2483.47,305.3302
5m,13,0.7000975887327139,16021,16040,11,1785423600000,1919.2603125,BODY_ZONE+SWING_LOW,HOLD,0,0,1917.41,1919.79,1914.67,1918.9,945.7796
5m,13,0.7000975887327139,16021,16040,14,1785424500000,1919.2603125,BODY_ZONE+SWING_LOW,HOLD,1,0,1916.92,1919.99,1915.84,1919.78,603.6482
5m,13,0.7000975887327139,16021,16040,15,1785424800000,1924.1175,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1919.78,1924.16,1919.78,1920.17,655.5829
5m,13,0.7000975887327139,16021,16040,18,1785425700000,1919.2603125,BODY_ZONE+SWING_LOW,REJECTION,1,0,1917.32,1919.57,1916.16,1917.72,493.4409
5m,13,0.7000975887327139,16021,16040,19,1785426000000,1919.2603125,BODY_ZONE+SWING_LOW,HOLD,1,0,1917.71,1919.67,1917.0,1918.89,326.4163
5m,14,0.6967978189647315,19762,19781,10,1786545600000,1889.24,SWING_LOW,REJECTION,0,0,1891.26,1893.16,1889.07,1892.18,871.5704
5m,14,0.6967978189647315,19762,19781,12,1786546200000,1889.24,SWING_LOW,HOLD,1,0,1895.11,1895.3,1888.63,1888.63,1175.6681
5m,14,0.6967978189647315,19762,19781,13,1786546500000,1889.24,SWING_LOW,PULLBACK,1,1,1888.62,1889.34,1885.0,1887.79,2000.5423
