timeframe,rank,candidate_start,candidate_end,open_time,close_time,similarity,interaction_count,first_interaction_index,last_interaction_index,break_count,hold_count,rejection_count,pullback_count,repeated_level_hits,reaction_expansion_count,interaction_level_types,direction_first_third,direction_last_third,direction_shift,range_first_third,range_last_third,range_shift,story
30m,4,23299,23318,1777552200000,1777588199999,0.30195901305476625,14,23301,23318,4,3,0,8,10,2,PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,0.0,-0.3333333333333333,-0.3333333333333333,13.651666666666719,5.846666666666806,-7.804999999999913,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,5,24691,24710,1780057800000,1780093799999,0.30150823873315796,12,24693,24710,4,7,3,6,7,4,PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW,0.0,0.0,0.0,17.670000000000034,9.57666666666671,-8.093333333333323,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,6,20852,20871,1773147600000,1773183599999,0.2992395450990151,15,20854,20871,3,7,2,7,10,3,PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW,0.0,-0.6666666666666666,-0.6666666666666666,28.85333333333328,11.758333333333288,-17.09499999999999,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,7,24164,24183,1779109200000,1779145199999,0.29635495108764665,11,24165,24183,7,4,0,3,5,2,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH,-0.6666666666666666,0.3333333333333333,1.0,16.86500000000001,12.338333333333367,-4.526666666666642,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,8,18748,18767,1769360400000,1769396399999,0.2961231166735066,13,18749,18767,4,4,3,6,5,5,PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH,-0.6666666666666666,0.3333333333333333,1.0,29.504999999999956,26.57000000000001,-2.9349999999999454,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,9,16254,16273,1764871200000,1764907199999,0.29430117439419545,14,16257,16273,6,7,3,11,7,4,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH,-0.3333333333333333,0.0,0.3333333333333333,36.663333333333334,17.993333333333187,-18.670000000000147,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,10,13713,13732,1760297400000,1760333399999,0.2929332422967969,18,13715,13732,5,7,5,9,14,5,PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,46.23166666666657,23.583333333333332,-22.648333333333238,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,11,17972,17991,1767963600000,1767999599999,0.29148531122382865,15,17974,17991,3,7,0,8,9,5,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH,-0.3333333333333333,0.0,0.3333333333333333,38.06833333333331,15.543333333333294,-22.525000000000013,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,12,4249,4268,1743262200000,1743298199999,0.2907851054214705,14,4251,4268,1,5,3,5,8,3,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY,-0.6666666666666666,0.3333333333333333,1.0,19.774999999999977,11.34166666666662,-8.433333333333357,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,13,26897,26916,1784028600000,1784064599999,0.28777827542768275,18,26898,26916,6,6,1,12,14,4,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW,0.0,0.3333333333333333,0.3333333333333333,23.566666666666645,5.744999999999929,-17.821666666666715,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,14,16049,16068,1764502200000,1764538199999,0.2870436722740265,13,16051,16068,3,5,2,6,6,3,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,17.021666666666608,10.14333333333328,-6.8783333333333285,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,15,2518,2537,1740146400000,1740182399999,0.2869499061809444,13,2520,2537,4,2,1,6,4,2,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY,-0.6666666666666666,0.3333333333333333,1.0,60.073333333333416,23.471666666666653,-36.60166666666676,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,16,14233,14252,1761233400000,1761269399999,0.28653577257284263,14,14235,14252,6,5,0,6,8,4,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW,0.0,0.3333333333333333,0.3333333333333333,39.73333333333335,16.955000000000002,-22.778333333333347,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,17,16102,16121,1764597600000,1764633599999,0.28648590174737437,14,16103,16121,3,3,1,7,9,4,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY,-0.6666666666666666,0.3333333333333333,1.0,35.301666666666655,21.66833333333322,-13.633333333333436,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,18,5576,5595,1745650800000,1745686799999,0.28498674854743067,14,5579,5594,4,4,1,10,10,2,PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY,0.0,0.0,0.0,19.828333333333376,8.04000000000004,-11.788333333333336,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,19,22776,22795,1776610800000,1776646799999,0.2848392436462831,15,22779,22794,4,4,2,8,6,5,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH,-0.6666666666666666,0.0,0.6666666666666666,17.82166666666664,14.175000000000106,-3.646666666666535,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,20,22778,22797,1776614400000,1776650399999,0.2842909045817305,16,22779,22796,4,4,2,8,6,6,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY,-0.3333333333333333,0.3333333333333333,0.6666666666666666,16.64666666666676,11.526666666666793,-5.119999999999967,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,21,23201,23220,1777375800000,1777411799999,0.28365008375669837,13,23203,23219,2,6,3,10,7,4,PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH,-0.3333333333333333,-0.3333333333333333,0.0,12.754999999999958,8.769999999999982,-3.9849999999999763,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,22,9151,9170,1752085800000,1752121799999,0.2833594003883669,16,9152,9169,5,6,2,10,11,4,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW,0.0,-0.3333333333333333,-0.3333333333333333,26.636666666666617,13.480000000000018,-13.156666666666599,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,23,26537,26556,1783380600000,1783416599999,0.2832571308770032,14,26538,26556,2,6,2,9,7,4,PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY,-0.3333333333333333,0.0,0.3333333333333333,12.408333333333454,7.273333333333388,-5.135000000000066,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,24,18035,18054,1768077000000,1768112999999,0.2830701711383585,15,18036,18054,6,5,2,9,7,5,PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH,-0.6666666666666666,0.0,0.6666666666666666,6.331666666666631,5.041666666666818,-1.2899999999998126,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
30m,25,10156,10175,1753894800000,1753930799999,0.282825276690335,15,10157,10175,3,5,2,7,4,5,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY,0.3333333333333333,0.6666666666666666,0.3333333333333333,45.83833333333337,20.66499999999989,-25.173333333333478,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,1,2337,2356,1690027200000,1690099199999,0.3469396595048701,14,2338,2356,2,2,1,9,6,4,PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY,0.3333333333333333,0.3333333333333333,0.0,3.6100000000000136,4.51166666666677,0.9016666666667561,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,2,20761,20780,1756353600000,1756425599999,0.32963494706688234,14,20762,20778,6,4,1,8,8,4,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH,0.3333333333333333,0.3333333333333333,0.0,34.8733333333336,35.798333333333325,0.9249999999997272,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,3,15506,15525,1737435600000,1737507599999,0.3264616344767954,13,15507,15523,5,2,1,7,6,3,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH,0.3333333333333333,0.0,-0.3333333333333333,33.76499999999995,31.399999999999864,-2.3650000000000873,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,4,18791,18810,1749261600000,1749333599999,0.3228648242563793,13,18793,18810,7,5,1,6,6,2,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH,0.6666666666666666,0.3333333333333333,-0.3333333333333333,13.934999999999869,10.173333333333252,-3.761666666666617,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,5,17447,17466,1744423200000,1744495199999,0.3220890508222792,11,17449,17466,3,3,2,4,4,3,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH,0.6666666666666666,-0.3333333333333333,-1.0,12.641666666666652,18.3433333333334,5.70166666666675,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,6,25464,25483,1773284400000,1773356399999,0.3215883423269641,11,25465,25483,1,3,2,4,6,3,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,0.3333333333333333,0.0,-0.3333333333333333,12.141666666666652,16.87333333333326,4.731666666666609,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,7,12192,12211,1725505200000,1725577199999,0.3206679373255908,13,12193,12211,2,5,2,10,8,4,PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,0.0,0.3333333333333333,23.698333333333267,22.624999999999925,-1.0733333333333412,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,8,12143,12162,1725328800000,1725400799999,0.3203199883977145,13,12144,12162,3,3,1,7,6,4,PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,0.0,0.3333333333333333,0.3333333333333333,13.23833333333323,20.148333333333312,6.910000000000082,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,9,24145,24164,1768536000000,1768607999999,0.31767735787299184,18,24146,24164,8,6,2,13,12,3,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY,0.0,0.3333333333333333,0.3333333333333333,18.114999999999934,13.425000000000031,-4.689999999999904,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,10,25187,25206,1772287200000,1772359199999,0.3142213884703696,16,25188,25206,9,2,0,6,6,4,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW,0.6666666666666666,-0.6666666666666666,-1.3333333333333333,31.216666666666658,22.593333333333362,-8.623333333333296,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,11,25656,25675,1773975600000,1774047599999,0.3131734194912714,13,25657,25675,3,3,0,8,9,4,PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH,0.0,0.3333333333333333,0.3333333333333333,19.953333333333376,19.849999999999984,-0.10333333333339212,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,12,25751,25770,1774317600000,1774389599999,0.31283302520117967,12,25752,25770,4,5,2,7,6,4,PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH,0.0,0.0,0.0,16.100000000000062,21.976666666666688,5.876666666666626,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,13,16780,16799,1742022000000,1742093999999,0.3127619714288004,17,16781,16799,8,5,2,10,10,3,PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW,0.3333333333333333,-0.6666666666666666,-1.0,10.026666666666605,12.68500000000006,2.658333333333454,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,14,7584,7603,1708916400000,1708988399999,0.31262242528287354,14,7585,7602,3,6,1,6,6,5,PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH,0.3333333333333333,0.3333333333333333,0.0,18.114999999999856,32.058333333333245,13.943333333333388,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1h,15,23160,23179,1764990000000,1765061999999,0.3070998553024255,11,23161,23179,1,4,0,8,6,3,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH,0.0,0.0,0.0,14.471666666666806,15.018333333333354,0.5466666666665478,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
